Actual Credit Score,Predicted Credit Score,Actual Creditworthiness,Predicted Creditworthiness
754,719.4589430729048,Good,Good
794,798.0671400398385,Good,Good
490,513.6669508854048,Bad,Bad
674,708.2727064460885,Bad,Good
658,654.6190993229048,Bad,Bad
668,580.6264235416548,Bad,Bad
672,712.9287135416423,Bad,Good
639,639.2888003342567,Bad,Bad
534,451.60923119298275,Bad,Bad
517,520.5536696354048,Bad,Bad
440,486.2597035801091,Bad,Bad
593,568.7279230486107,Bad,Bad
539,583.9486891666548,Bad,Bad
599,595.2839933361658,Bad,Bad
630,666.0520482915042,Bad,Bad
752,770.335896197905,Good,Good
637,636.788825358236,Bad,Bad
457,462.256738029893,Bad,Bad
416,400.9962382210771,Bad,Bad
749,737.779769449725,Good,Good
498,588.1659743229048,Bad,Bad
561,571.9604079166548,Bad,Bad
677,660.7636305729048,Bad,Bad
718,668.6453895100224,Good,Bad
357,512.7649701104928,Bad,Bad
523,472.1594908502806,Bad,Bad
817,789.133747760405,Good,Good
824,793.254841510405,Good,Good
817,782.379353229155,Good,Good
658,690.2084547916548,Bad,Bad
552,558.9037672916548,Bad,Bad
764,732.7968336979048,Good,Good
501,496.5439366632037,Bad,Bad
749,784.8919796236382,Good,Good
552,550.2060133854048,Bad,Bad
638,650.3169449213868,Bad,Bad
613,591.6071592705259,Bad,Bad
603,571.3653900519465,Bad,Bad
716,757.4474903907927,Good,Good
557,496.2015948926838,Bad,Bad
609,605.5355593068027,Bad,Bad
508,515.5107008854048,Bad,Bad
751,751.677814802215,Good,Good
782,758.8988214861107,Good,Good
697,659.9885564116923,Bad,Bad
454,471.0790395176091,Bad,Bad
777,718.5175368229048,Good,Good
520,492.27277677985825,Bad,Bad
487,510.4032790104049,Bad,Bad
548,537.2577711979048,Bad,Bad
824,839.3916373906421,Good,Good
517,504.5434125104796,Bad,Bad
740,745.7798479532298,Good,Good
627,640.2016602719109,Bad,Bad
657,677.7211501041548,Bad,Bad
640,686.2406813541548,Bad,Bad
785,753.332966510405,Good,Good
499,550.2542263430548,Bad,Bad
518,577.8431996738591,Bad,Bad
533,558.7885121738591,Bad,Bad
690,668.3970751167842,Bad,Bad
444,502.802486005965,Bad,Bad
546,521.8996695820588,Bad,Bad
816,770.474064864083,Good,Good
515,518.0770831739337,Bad,Bad
444,437.9577217617347,Bad,Bad
494,552.5948385434892,Bad,Bad
480,511.2978102604049,Bad,Bad
639,559.5331618229048,Bad,Bad
541,580.0050280873858,Bad,Bad
491,528.8758722673607,Bad,Bad
524,533.2216383854048,Bad,Bad
736,735.1918532291548,Good,Good
508,529.2860285173607,Bad,Bad
760,754.736991669827,Good,Good
524,541.4838454166548,Bad,Bad
552,559.9149977604048,Bad,Bad
473,492.0314099459762,Bad,Bad
508,471.9833571354049,Bad,Bad
553,507.1893676138196,Bad,Bad
610,661.8644905609003,Bad,Bad
802,790.9463099366307,Good,Good
609,572.4883406154125,Bad,Bad
446,495.3898931313321,Bad,Bad
539,573.9157728523385,Bad,Bad
567,606.8500563541548,Bad,Bad
808,799.298567591125,Good,Good
436,533.9008168613591,Bad,Bad
786,754.868122760405,Good,Good
800,799.3767103523385,Good,Good
617,718.1005446354048,Bad,Good
656,635.4984325220137,Bad,Bad
520,615.9159743229048,Bad,Bad
607,574.7909862087043,Bad,Bad
713,739.1562086979048,Good,Good
469,443.1198110019841,Bad,Bad
647,672.2943292986107,Bad,Bad
517,539.9618727604048,Bad,Bad
489,457.4167930107807,Bad,Bad
637,598.3868088453714,Bad,Bad
585,550.4562958820779,Bad,Bad
654,623.1942946354048,Bad,Bad
670,612.3195135383789,Bad,Bad
709,639.299296298529,Good,Bad
690,593.031512415194,Bad,Bad
460,515.3940016666548,Bad,Bad
498,505.4291579166549,Bad,Bad
524,553.9442946354048,Bad,Bad
828,784.799275104155,Good,Good
699,678.5075813649797,Bad,Bad
824,833.9257809417434,Good,Good
449,400.3099586214694,Bad,Bad
517,535.1024977604048,Bad,Bad
576,601.615725782388,Bad,Bad
512,533.0517165104048,Bad,Bad
478,519.7708759125402,Bad,Bad
801,732.1742751041548,Good,Good
756,752.5000546556462,Good,Good
636,559.5656596242592,Bad,Bad
496,564.3774001041548,Bad,Bad
593,587.5512282291548,Bad,Bad
643,668.2968667501412,Bad,Bad
451,512.3788649479048,Bad,Bad
564,590.2177321354048,Bad,Bad
807,761.761189166655,Good,Good
524,525.5204665104048,Bad,Bad
555,572.6815143262775,Bad,Bad
394,468.3090199863591,Bad,Bad
634,677.6977126041548,Bad,Bad
497,480.5419508854049,Bad,Bad
557,603.8697855897735,Bad,Bad
660,563.8504956676356,Bad,Bad
653,662.8588454166548,Bad,Bad
542,567.5818471347966,Bad,Bad
514,544.3241567051091,Bad,Bad
494,486.8661456739338,Bad,Bad
548,581.6592612817392,Bad,Bad
705,666.00200108431,Good,Bad
512,535.2294508854048,Bad,Bad
627,622.6493727604048,Bad,Bad
783,770.4119533158099,Good,Good
507,488.8891188541549,Bad,Bad
584,595.2445876041548,Bad,Bad
579,617.5102126041548,Bad,Bad
634,627.7773024479048,Bad,Bad
573,571.9003493229048,Bad,Bad
565,558.438969641521,Bad,Bad
815,822.757282916655,Good,Good
546,544.515244329883,Bad,Bad
672,628.7401930729048,Bad,Bad
565,474.83779783991747,Bad,Bad
538,559.0307171979796,Bad,Bad
597,591.0814386736107,Bad,Bad
784,724.7631422916548,Good,Good
834,804.140583697905,Good,Good
807,793.830525104155,Good,Good
645,662.1622036387572,Bad,Bad
757,732.0472372186128,Good,Good
751,744.9811101848544,Good,Good
577,629.1825551426091,Bad,Bad
594,592.7492632787278,Bad,Bad
655,591.198504602694,Bad,Bad
463,458.51182537220586,Bad,Bad
599,542.5481411778861,Bad,Bad
529,550.0849196354048,Bad,Bad
774,718.0395094791548,Good,Good
679,630.3105055729048,Bad,Bad
494,527.432375631586,Bad,Bad
813,796.0082045293273,Good,Good
505,501.5790602604049,Bad,Bad
517,496.5761066114338,Bad,Bad
529,547.3355727000855,Bad,Bad
548,541.3886098301091,Bad,Bad
711,681.1886574185812,Good,Bad
524,546.9306227604048,Bad,Bad
492,540.7890211979048,Bad,Bad
501,485.5249218017266,Bad,Bad
764,733.7802321354048,Good,Good
817,809.917439166655,Good,Good
524,562.0911691589018,Bad,Bad
579,625.4114542938175,Bad,Bad
538,632.7634947151807,Bad,Bad
517,547.8173415104048,Bad,Bad
731,742.9359800495897,Good,Good
603,691.7578158068177,Bad,Bad
500,543.6942946354048,Bad,Bad
516,517.4316190936771,Bad,Bad
831,841.316853229155,Good,Good
684,646.470545733039,Bad,Bad
509,548.0336501041548,Bad,Bad
544,571.1200758854048,Bad,Bad
499,531.9442946354048,Bad,Bad
592,617.8578688541548,Bad,Bad
802,799.3444049606612,Good,Good
505,523.1220290104048,Bad,Bad
792,804.0282582676091,Good,Good
809,754.8812953064203,Good,Good
536,526.8915395176091,Bad,Bad
820,792.903767291655,Good,Good
629,659.5882886575329,Bad,Bad
555,535.8938973309118,Bad,Bad
685,688.9852711690279,Bad,Bad
722,614.6317946354048,Good,Bad
493,522.2196852604048,Bad,Bad
524,549.1513258854048,Bad,Bad
786,761.926716510405,Good,Good
564,572.7001540104048,Bad,Bad
708,603.9989821354048,Good,Bad
582,648.1181227604048,Bad,Bad
813,770.2572199236107,Good,Good
784,788.555622760405,Good,Good
736,734.9542896309819,Good,Good
671,580.4219993375453,Bad,Bad
619,585.1342360416548,Bad,Bad
579,534.9049254776285,Bad,Bad
672,643.2756270854455,Bad,Bad
607,575.1972243229048,Bad,Bad
669,625.9916047121443,Bad,Bad
552,608.6852381639661,Bad,Bad
544,553.1254748295124,Bad,Bad
567,583.1244704166548,Bad,Bad
784,706.9558662404879,Good,Good
490,527.1806630527653,Bad,Bad
395,449.35418898060374,Bad,Bad
515,514.3735856915464,Bad,Bad
538,559.9242543613591,Bad,Bad
516,601.0822190476991,Bad,Bad
757,723.4025892585885,Good,Good
538,555.9159743229048,Bad,Bad
523,535.4804274479048,Bad,Bad
679,757.9814685618534,Bad,Good
756,751.7147850805057,Good,Good
808,771.617634479155,Good,Good
445,512.9779652988591,Bad,Bad
827,802.048786822905,Good,Good
804,828.8205549226286,Good,Good
632,757.706501666655,Bad,Good
589,622.2194944658895,Bad,Bad
757,715.6690097717203,Good,Good
466,541.2646071354048,Bad,Bad
799,764.3853346136574,Good,Good
556,524.2359379792023,Bad,Bad
716,679.9146244219241,Good,Bad
625,640.1312433611107,Bad,Bad
649,612.2428792987982,Bad,Bad
735,701.287303955981,Good,Good
581,589.0478102604048,Bad,Bad
509,509.4862660801091,Bad,Bad
623,636.299910299958,Bad,Bad
512,557.5720365402686,Bad,Bad
547,549.7500770256447,Bad,Bad
473,465.90258925858853,Bad,Bad
465,515.0878253614337,Bad,Bad
795,799.9489224230889,Good,Good
791,764.435993854155,Good,Good
300,454.0194692051091,Bad,Bad
508,538.7255446354048,Bad,Bad
423,461.0223988926091,Bad,Bad
827,801.7608807451998,Good,Good
649,671.116032191339,Bad,Bad
524,543.5840554829276,Bad,Bad
832,802.919392291655,Good,Good
652,594.008192050688,Bad,Bad
554,531.7812086979048,Bad,Bad
786,781.654743854155,Good,Good
598,583.3675129884085,Bad,Bad
495,594.3774001041548,Bad,Bad
555,601.4641985109743,Bad,Bad
827,790.127400104155,Good,Good
516,610.0053090488591,Bad,Bad
547,506.3495473301091,Bad,Bad
513,554.1562054792296,Bad,Bad
627,549.3059740671009,Bad,Bad
515,558.8710366878288,Bad,Bad
759,726.388231873646,Good,Good
812,804.112751666655,Good,Good
524,543.6337477604048,Bad,Bad
552,508.8028333612846,Bad,Bad
829,867.052204791655,Good,Good
524,545.4599196354048,Bad,Bad
439,441.3286352500727,Bad,Bad
499,533.7314040104048,Bad,Bad
434,505.7782582676091,Bad,Bad
524,539.3583571354048,Bad,Bad
458,480.8026723301091,Bad,Bad
564,574.6151723301091,Bad,Bad
563,558.9802259773385,Bad,Bad
482,480.4691730176838,Bad,Bad
661,712.4033149750402,Bad,Good
781,745.918931144924,Good,Good
534,529.7802321354048,Bad,Bad
772,739.1264235416548,Good,Good
620,664.4957869455367,Bad,Bad
750,714.2973219791548,Good,Good
795,783.8155441300742,Good,Good
762,724.9642511736107,Good,Good
517,533.9853102604048,Bad,Bad
503,546.5434157291548,Bad,Bad
683,704.8173360067548,Bad,Good
553,555.7284535801091,Bad,Bad
645,623.7049700825356,Bad,Bad
472,540.6234938541548,Bad,Bad
515,487.04561049724424,Bad,Bad
706,764.2611951288831,Good,Good
620,618.1748870007664,Bad,Bad
524,533.5614821354048,Bad,Bad
633,590.9162695968301,Bad,Bad
783,729.8871657291548,Good,Good
463,547.8720290104048,Bad,Bad
726,788.9023004584346,Good,Good
727,791.9418432095522,Good,Good
702,676.5175368229048,Good,Bad
502,506.2528883854049,Bad,Bad
497,523.8173415104048,Bad,Bad
604,549.1940702089228,Bad,Bad
644,592.2128493229048,Bad,Bad
622,701.2500501839587,Bad,Good
813,813.9676153747644,Good,Good
634,632.0951735416548,Bad,Bad
528,511.2665395176091,Bad,Bad
804,839.468708697905,Good,Good
816,816.3773430782021,Good,Good
571,523.0380446354048,Bad,Bad
682,729.2580547961315,Bad,Good
651,631.6686575470164,Bad,Bad
807,768.058552447905,Good,Good
585,594.4789418613591,Bad,Bad
633,676.2011305729048,Bad,Bad
776,758.3975826609473,Good,Good
570,538.1781825709023,Bad,Bad
526,534.9252516666548,Bad,Bad
435,547.6552321354048,Bad,Bad
638,634.227508579827,Bad,Bad
836,818.3525411516032,Good,Good
537,514.7851149479048,Bad,Bad
655,728.5917555729048,Bad,Good
647,664.0109147931089,Bad,Bad
512,522.6278883854048,Bad,Bad
768,756.4225945206769,Good,Good
535,572.7035983092579,Bad,Bad
589,576.5245808078173,Bad,Bad
766,799.0111921497585,Good,Good
534,577.1703688541548,Bad,Bad
770,655.3455204303019,Good,Bad
507,534.983305875031,Bad,Bad
721,731.6422701060255,Good,Good
623,610.4840974742744,Bad,Bad
556,631.9042555729048,Bad,Bad
550,564.5805251041548,Bad,Bad
759,738.1994502743623,Good,Good
536,538.2763258854048,Bad,Bad
643,600.5483914737384,Bad,Bad
682,643.9496657291548,Bad,Bad
698,720.530938860651,Bad,Good
658,679.3444055912621,Bad,Bad
530,543.3202711979048,Bad,Bad
553,601.3084832874202,Bad,Bad
496,514.7963421979796,Bad,Bad
475,501.9350140729796,Bad,Bad
519,522.9496657291548,Bad,Bad
514,547.3905836979048,Bad,Bad
809,830.187946979155,Good,Good
706,696.3379715648165,Good,Bad
435,451.65467764243533,Bad,Bad
628,640.680964403728,Bad,Bad
620,582.1840553052248,Bad,Bad
566,588.174769515783,Bad,Bad
821,839.612263385405,Good,Good
485,498.8046461979049,Bad,Bad
516,527.9003493229048,Bad,Bad
810,800.4227020917781,Good,Good
695,621.4428508502555,Bad,Bad
678,619.9347289797623,Bad,Bad
523,547.1098219791548,Bad,Bad
488,529.4437856113591,Bad,Bad
534,529.572001283656,Bad,Bad
810,796.852986041655,Good,Good
513,545.6020514907166,Bad,Bad
489,596.0994666176135,Bad,Bad
493,568.3153317058941,Bad,Bad
538,577.9179952260724,Bad,Bad
536,619.8251540104048,Bad,Bad
785,728.0873610416548,Good,Good
614,607.3173255923925,Bad,Bad
498,512.5751332676091,Bad,Bad
708,746.3259316931491,Good,Good
583,557.9569899479048,Bad,Bad
545,417.78438669679764,Bad,Bad
693,721.8029147080578,Bad,Good
575,507.2764208210339,Bad,Bad
789,754.344196979155,Good,Good
741,699.5570231307515,Good,Bad
503,392.7803302442463,Bad,Bad
816,794.165974322905,Good,Good
609,618.6976918613591,Bad,Bad
779,710.8998610416548,Good,Good
735,774.3959340488591,Good,Good
572,551.0033766666548,Bad,Bad
524,551.5419508854048,Bad,Bad
747,684.1137282291548,Good,Bad
570,552.6344386431256,Bad,Bad
666,663.6167711150664,Bad,Bad
713,752.6951725620931,Good,Good
419,438.7865590488591,Bad,Bad
433,454.5765948926838,Bad,Bad
774,701.5230879844255,Good,Good
608,694.741290691416,Bad,Bad
571,554.8986820876034,Bad,Bad
817,809.714487478637,Good,Good
732,783.075068024065,Good,Good
598,559.0194899479048,Bad,Bad
825,818.410603229155,Good,Good
832,855.299275104155,Good,Good
539,544.3974196354048,Bad,Bad
678,688.7509485495971,Bad,Bad
544,565.1884352604048,Bad,Bad
441,440.71286271846583,Bad,Bad
553,514.7191969791548,Bad,Bad
547,534.9908912852136,Bad,Bad
499,586.4923695957341,Bad,Bad
702,688.3222243229048,Good,Bad
760,793.9318301598511,Good,Good
543,509.05931961315434,Bad,Bad
587,652.1103102604048,Bad,Bad
826,744.6513258854048,Good,Good
818,809.1340233576877,Good,Good
673,681.7078056811825,Bad,Bad
656,680.0199782291548,Bad,Bad
810,723.1278883854048,Good,Good
654,707.8827504551091,Bad,Good
676,668.9557529154433,Bad,Bad
599,573.8998610416548,Bad,Bad
395,527.9926137363591,Bad,Bad
525,491.2704665104049,Bad,Bad
639,666.2454384325363,Bad,Bad
727,668.1808306211825,Good,Bad
556,462.2397047916549,Bad,Bad
796,801.388142291655,Good,Good
706,680.1916472062594,Good,Bad
497,610.983086930971,Bad,Bad
512,522.6162329426127,Bad,Bad
627,596.9459173928686,Bad,Bad
753,767.8868679555228,Good,Good
574,550.7411664167296,Bad,Bad
510,521.6176105176837,Bad,Bad
492,487.7304274479049,Bad,Bad
746,743.9851406544635,Good,Good
721,645.5244497920158,Good,Bad
602,554.2978102604048,Bad,Bad
725,738.3075758854048,Good,Good
480,473.8685902988591,Bad,Bad
549,546.5194692051091,Bad,Bad
547,537.7382399479048,Bad,Bad
513,476.63938352485684,Bad,Bad
655,694.0737533504138,Bad,Bad
809,792.645954791655,Good,Good
721,698.4940993229048,Good,Bad
582,532.0829665104048,Bad,Bad
528,565.8866774479048,Bad,Bad
722,653.549563131586,Good,Bad
711,721.1947829166548,Good,Good
458,527.1784329952754,Bad,Bad
523,542.3808180729048,Bad,Bad
794,818.4784727051118,Good,Good
751,680.9320876041548,Good,Bad
474,497.5019118229049,Bad,Bad
598,611.6537672916548,Bad,Bad
529,526.9209916458693,Bad,Bad
828,773.948689166655,Good,Good
810,768.699177447905,Good,Good
572,538.5217990624973,Bad,Bad
793,791.3375650732049,Good,Good
685,653.2338454166548,Bad,Bad
513,488.3583363926091,Bad,Bad
571,564.7035719791548,Bad,Bad
494,478.05885645730837,Bad,Bad
813,797.570759479155,Good,Good
684,657.4414256781009,Bad,Bad
478,505.0419508854049,Bad,Bad
644,658.8393006771375,Bad,Bad
652,610.4157813816174,Bad,Bad
688,741.7587477604048,Bad,Good
508,534.9267165104048,Bad,Bad
830,854.147419635405,Good,Good
698,755.9316397955175,Bad,Good
508,532.6767165104048,Bad,Bad
745,781.5008722673607,Good,Good
734,707.2782160173607,Good,Good
802,803.162068072905,Good,Good
492,493.0658766666549,Bad,Bad
485,474.0145831739338,Bad,Bad
430,536.0785719791548,Bad,Bad
816,793.0046892071714,Good,Good
810,736.7493704073931,Good,Good
585,600.2837533830984,Bad,Bad
676,661.0163000692012,Bad,Bad
587,542.7664972673607,Bad,Bad
716,714.9276930729048,Good,Good
592,556.4418751564177,Bad,Bad
475,534.3481032291548,Bad,Bad
556,419.0528000206587,Bad,Bad
710,640.2802321354048,Good,Bad
525,518.3825662851252,Bad,Bad
532,563.1212118237576,Bad,Bad
638,626.6356481046219,Bad,Bad
617,607.0371540388682,Bad,Bad
711,720.7287611335885,Good,Good
710,673.3656606113591,Good,Bad
626,580.9887074863591,Bad,Bad
511,563.8004233799116,Bad,Bad
618,572.3960863362543,Bad,Bad
498,494.6327711979049,Bad,Bad
744,727.7636305729048,Good,Good
496,519.6454665104048,Bad,Bad
819,833.591755572905,Good,Good
798,723.5609938541548,Good,Good
689,731.9830773733428,Bad,Good
680,672.4139582048607,Bad,Bad
564,611.583809496281,Bad,Bad
548,519.4976514619201,Bad,Bad
539,595.0386179621735,Bad,Bad
624,646.9230826554287,Bad,Bad
521,539.4335524479048,Bad,Bad
699,649.6064121315814,Bad,Bad
816,809.758259479155,Good,Good
484,489.9359731113591,Bad,Bad
780,736.4924301164424,Good,Good
661,745.2049719743318,Bad,Good
462,431.6175751824809,Bad,Bad
512,488.5243727604049,Bad,Bad
515,573.5939227816646,Bad,Bad
812,782.508747760405,Good,Good
514,510.7952680289591,Bad,Bad
517,541.4057204166548,Bad,Bad
438,546.3869435157927,Bad,Bad
487,505.2397047916549,Bad,Bad
563,556.7655777013435,Bad,Bad
487,438.60878432080403,Bad,Bad
716,748.8881798881584,Good,Good
627,646.261665719465,Bad,Bad
602,596.0102126041548,Bad,Bad
531,445.9794476667296,Bad,Bad
481,499.5595290104049,Bad,Bad
525,534.7899529037422,Bad,Bad
663,730.5401636157209,Bad,Good
493,474.7016156354796,Bad,Bad
351,487.2616774479049,Bad,Bad
545,602.4718453090144,Bad,Bad
806,769.271443072905,Good,Good
568,556.5864936419712,Bad,Bad
583,609.3695668613591,Bad,Bad
505,537.5927321354048,Bad,Bad
654,634.5847775861328,Bad,Bad
622,609.5961744515839,Bad,Bad
538,518.3129548215735,Bad,Bad
644,675.6371149738394,Bad,Bad
634,707.8744496738591,Bad,Good
537,505.5624586979049,Bad,Bad
589,550.1825758854048,Bad,Bad
588,546.1842378978444,Bad,Bad
456,528.9984938541548,Bad,Bad
547,575.2378779607187,Bad,Bad
476,533.8847035801091,Bad,Bad
611,574.9272735156934,Bad,Bad
801,787.750935260405,Good,Good
668,685.6544467075583,Bad,Bad
813,798.8503085796665,Good,Good
795,810.114704791655,Good,Good
803,743.8651930729048,Good,Good
552,535.2987868229048,Bad,Bad
581,570.237133250381,Bad,Bad
811,755.029743854155,Good,Good
750,741.7070047461033,Good,Good
553,575.1042262217286,Bad,Bad
624,627.0531813541548,Bad,Bad
544,552.1522817051091,Bad,Bad
527,506.0487836042296,Bad,Bad
670,658.2255446354048,Bad,Bad
532,528.5170485416548,Bad,Bad
740,737.0972904051665,Good,Good
489,548.1656602176532,Bad,Bad
420,462.4540602604049,Bad,Bad
784,766.8509424605243,Good,Good
576,539.0160745402982,Bad,Bad
727,761.7169633973604,Good,Good
438,487.70323422121567,Bad,Bad
605,558.5397953259401,Bad,Bad
672,667.0146071354048,Bad,Bad
824,837.395954791655,Good,Good
569,539.2601283373203,Bad,Bad
688,616.8104808842871,Bad,Bad
833,828.0151039820884,Good,Good
512,473.3192914167296,Bad,Bad
489,410.42470560566585,Bad,Bad
563,529.2304274479048,Bad,Bad
484,552.4875041268198,Bad,Bad
752,829.6193952706906,Good,Good
529,546.2021071354048,Bad,Bad
556,579.0941969791548,Bad,Bad
572,646.515399133944,Bad,Bad
446,436.4193922916549,Bad,Bad
487,514.1024770176091,Bad,Bad
823,747.2079665104048,Good,Good
619,629.5441167879231,Bad,Bad
494,536.1689040104048,Bad,Bad
699,681.445054900661,Bad,Bad
513,531.9066969791548,Bad,Bad
823,832.3249959429904,Good,Good
634,652.4242758412449,Bad,Bad
501,506.39063283074546,Bad,Bad
546,543.3435657544419,Bad,Bad
468,544.0102126041548,Bad,Bad
533,593.501811598211,Bad,Bad
417,391.3743044232083,Bad,Bad
557,585.9722719108422,Bad,Bad
813,780.885700885405,Good,Good
677,606.9356618547504,Bad,Bad
462,295.0690724220427,Bad,Bad
492,503.1366567051091,Bad,Bad
539,606.3139027988591,Bad,Bad
506,501.4345257917296,Bad,Bad
824,769.820271197905,Good,Good
553,536.4511305729048,Bad,Bad
453,590.4032790104048,Bad,Bad
734,762.5344715279914,Good,Good
456,516.7094061759364,Bad,Bad
453,456.1899001041549,Bad,Bad
810,781.7525045203352,Good,Good
532,554.4081147818918,Bad,Bad
622,655.0853294817972,Bad,Bad
552,544.4569899479048,Bad,Bad
684,643.1709461733773,Bad,Bad
524,555.9330641666548,Bad,Bad
694,725.3266188541548,Bad,Good
823,781.441853229155,Good,Good
819,774.619587604155,Good,Good
543,580.8664564460885,Bad,Bad
494,511.0321852604049,Bad,Bad
587,549.0892934238591,Bad,Bad
552,551.2841383854048,Bad,Bad
559,529.3706886625552,Bad,Bad
792,811.7901645042348,Good,Good
384,423.3690624696773,Bad,Bad
685,683.6213451178011,Bad,Bad
558,543.6933180729048,Bad,Bad
531,556.6990692142489,Bad,Bad
655,688.5660594388487,Bad,Bad
830,846.1937651503879,Good,Good
677,756.8899763655777,Bad,Good
627,644.3641219446484,Bad,Bad
634,592.07568058501,Bad,Bad
715,687.9657790104048,Good,Bad
596,599.1551325199575,Bad,Bad
467,508.4540602604049,Bad,Bad
669,690.7651360266527,Bad,Bad
786,769.6941626826741,Good,Good
587,596.8730055729048,Bad,Bad
524,541.0673415104048,Bad,Bad
536,534.5707387363591,Bad,Bad
810,824.2839714677357,Good,Good
368,446.3095290104049,Bad,Bad
827,833.516560260405,Good,Good
822,830.692829791655,Good,Good
689,687.818377429651,Bad,Bad
638,631.9187940763351,Bad,Bad
450,505.05969460449137,Bad,Bad
622,649.1356769239337,Bad,Bad
595,571.8295388669178,Bad,Bad
644,659.6508229836555,Bad,Bad
671,625.7372633854048,Bad,Bad
476,499.9208571354049,Bad,Bad
449,566.2626332676091,Bad,Bad
663,635.3354079166548,Bad,Bad
467,419.4726117292296,Bad,Bad
522,486.3607953229796,Bad,Bad
